mfcc,zcr,srf,flux,chroma,class
"[-4.8067654e+02  6.4826111e+01  1.7948610e+01  7.3723955e+00
  1.2513741e+01  1.0140710e+01 -7.8543386e+00  1.3113071e+00
 -1.7266714e+01  5.0940771e+00 -1.1344399e+01  5.8078413e+00
 -4.0162940e+00  2.9353197e+00  6.5238990e-02  2.9603037e-01
 -3.7924495e+00  3.6297271e+00 -1.6861439e+00  4.8899189e-01
  2.2634599e+00 -2.8438494e+00 -2.2191761e+00  7.3341042e-01
 -2.4764292e+00  3.4063740e+00 -2.1025078e+00  9.5871860e-01
  5.3251994e-01  3.3513889e+00  3.1825011e+00  5.7041640e+00
  1.2149020e+00  8.2829342e+00  3.8363822e+00  4.7893839e+00
  8.0936413e+00  8.7664747e+00  9.2225132e+00  1.2751268e+01]",-0.5245556526325273,-0.5946911735208531,-0.2678998573168114,"[0.33691147 0.28854036 0.2571449  0.31378725 0.41257316 0.45347372
 0.35608512 0.28272134 0.26404035 0.30807304 0.35690576 0.30421638]",disgust
"[-4.2152100e+02  4.5151527e+01  3.2797310e+00  2.1438265e+00
  5.4368906e+00 -1.3906293e+00 -1.0763585e+01 -4.4226050e+00
 -2.0889891e+01 -1.7670927e+00 -2.0577522e+01 -4.8070126e+00
 -1.1529483e+01  1.5979667e+00 -6.0435100e+00 -4.0590170e-01
 -3.6349926e+00  2.8660481e+00  3.0916543e+00  5.3013420e+00
  1.4151759e+01  3.5921249e+01  2.5597622e+01  2.9215168e+01
  1.4773928e+01  9.6269693e+00 -6.2548604e+00  5.7663612e+00
 -1.2139628e+00  7.1973648e+00 -7.4343979e-01 -4.7079401e+00
 -4.5677960e-01 -4.4507117e+00 -4.9642855e-01  1.8798927e-02
 -5.6685829e+00 -2.8020358e+00 -3.0039032e+00  4.7829337e+00]",-1.1472527860255497,-0.13494399289704245,0.906028918370383,"[0.15670826 0.20326804 0.44945845 0.5953066  0.42834425 0.21200117
 0.09058648 0.07059491 0.09873257 0.14639008 0.18953538 0.1716309 ]",fear
"[-308.69147      41.59217     -21.891108     11.035103    -12.594681
   -6.5340242   -12.399635    -16.819462      3.7202477    -4.5374155
  -14.957888     12.315371    -20.554245      7.4233246    -8.704664
   -3.7510276     2.5241973    -0.4620884    -2.046229      0.7933305
   -6.871045      1.4828277     3.5098183    12.999189      6.343753
    4.023163      1.4965922     3.2273202     6.3770857     5.9988985
   -1.5593553     3.9745889     6.60089      13.649704      7.920021
    1.4917624    -3.316629     -1.3965402    -1.6625856    -0.31379142]",0.014396257196520733,0.08942544448915393,1.0664387535660325,"[0.25610232 0.3074912  0.25466216 0.37099808 0.24392346 0.14158727
 0.13691461 0.19695215 0.31661272 0.28321978 0.18664132 0.16016716]",happy
"[-6.6329028e+02  5.2128670e+01 -3.5836380e+00  1.1846415e+01
 -4.6976275e+00 -1.7755138e+00 -3.4381084e+00 -7.5618968e+00
 -3.0021999e+00 -2.1637714e+00 -3.2218254e+00 -4.2773857e+00
 -4.5514040e+00  1.2530696e+00 -5.5921602e+00 -2.3126359e+00
 -3.3193650e+00 -2.0062258e+00 -4.5323911e+00 -1.6079016e+00
 -1.8886468e+00 -2.1111348e+00 -1.2506806e+00  4.3964614e-03
 -4.5000026e-01  8.7697756e-01  3.8181403e+00  5.3250451e+00
  7.0021882e+00  5.5019016e+00  3.0775421e+00  3.8547738e+00
  1.5293072e+00  3.8640239e+00  1.8112760e+00  3.1632643e+00
 -9.4092679e-01  1.6179450e+00  3.9016369e-01  1.2295133e+00]",1.915667969028301,1.1064123384875508,-1.2842317808012316,"[0.47038507 0.41921893 0.36873212 0.4122388  0.42130798 0.48981532
 0.43194574 0.4322837  0.46335244 0.48865533 0.5544023  0.52930176]",neutral
"[-2.89274689e+02  2.47207203e+01  4.12589788e+00  1.74913464e+01
 -5.96056557e+00  1.56553972e+00 -1.47749054e+00 -1.73691769e+01
 -2.43357754e+00 -2.64480901e+00 -1.30743065e+01  1.01240196e+01
 -1.10455284e+01  4.30239153e+00 -1.41219103e+00 -4.55418301e+00
 -2.28582859e+00 -1.77741989e-01 -1.02082205e+01  1.40528512e+00
 -3.21030045e+00 -2.51719427e+00  5.11542797e-01  5.67363262e-01
  2.32474613e+00  6.11228991e+00  2.99210525e+00  5.66539574e+00
  8.58304787e+00  9.03878117e+00  8.86473083e+00  9.63775635e+00
  4.26353979e+00  2.15935636e+00 -2.45449495e+00  7.36253977e-01
  1.79555035e+00  2.65520692e+00 -3.35618305e+00 -1.81195021e+00]",0.7101146452362059,1.1735966193397303,1.4617795374707978,"[0.3012896  0.3212305  0.301251   0.21709496 0.31675664 0.385329
 0.27231207 0.27348885 0.26978338 0.2719309  0.32774398 0.31822842]",angry
"[-4.5250452e+02  5.0722427e+01  3.3612522e+01  3.2997799e+01
 -1.4244822e+00  2.1152923e+00 -6.7622528e+00 -1.4081893e+01
  1.6895339e+00 -6.9129348e+00 -4.9610515e+00  4.7487073e+00
 -6.2175984e+00  9.5245152e+00 -5.7941012e+00 -2.2932875e+00
  4.0599904e+00 -4.3500428e+00 -6.9116130e+00 -1.4585876e+00
 -4.0763416e+00 -5.0943232e+00 -5.1096902e+00 -1.3464532e+00
 -7.3522906e+00  9.9153405e-01 -3.8373857e+00  2.4909128e-02
 -4.8143425e+00 -2.2179148e+00 -8.7590551e+00 -1.8841827e+00
 -2.5896075e+00  7.5052109e+00  1.5099099e+01  2.4828625e+01
  2.2575191e+01  2.0437304e+01  6.4739561e+00  2.9420121e+00]",-0.13439414110284617,0.040923622387908656,-0.38940260190423076,"[0.19372106 0.42689505 0.2768997  0.25463298 0.30385518 0.5032622
 0.77457136 0.44604558 0.16801442 0.13245068 0.13067633 0.14039811]",neutral
"[-6.9476941e+02  5.5743496e+01  3.9667816e+00  2.3680117e+01
  1.7474354e+01  2.2950811e+00 -3.2815046e+00  1.6077714e+00
 -5.1137882e-01 -1.2884479e+00 -1.0169929e+00 -2.5813475e+00
 -6.8308167e+00  4.5478278e-01  4.6299758e+00  1.8840231e+00
  1.5062295e+00 -1.5865482e-01 -3.7505956e+00  8.0599546e+00
 -1.8851295e+00 -1.7067681e-01 -5.2870088e+00  1.0135616e+00
 -3.8358729e+00 -1.0057590e+00 -2.9211195e+00 -1.4062892e+00
 -1.2957966e+00 -5.4273957e-01 -2.9208908e+00  1.0419625e+00
 -2.1280198e+00 -1.4391371e+00 -2.0234652e+00  1.0928459e+00
 -1.5958693e+00 -1.4585590e+00 -2.3003938e+00  4.5728913e-01]",1.8416964415892627,1.658889020933933,-0.6270388350777801,"[0.569903   0.5270721  0.4534884  0.45644313 0.44450787 0.48411804
 0.54163796 0.619996   0.51664025 0.47900087 0.52470493 0.54516107]",fear
"[-4.9840182e+02  8.3078384e+01  1.7286312e+01  1.8565507e+00
  1.6474401e+01  8.2719126e+00 -1.7197613e+01 -1.0514359e+01
 -1.3270051e+01 -2.8072844e+00 -1.1780653e+01 -3.6078906e-01
 -1.0298130e+01  6.9216366e+00  7.4407859e+00  2.2011209e+00
 -4.2086678e+00  8.1949949e+00 -1.1772621e+00 -3.0710211e+00
  8.4066159e-01  1.7286346e+00 -1.7674346e+00  5.0433105e-01
 -1.2532846e+01 -3.6532540e+00 -5.1837530e+00  1.2368422e+00
 -4.1191745e+00 -4.6218008e-01 -8.2535315e+00 -4.7318807e+00
 -8.7415762e+00  6.7822666e+00  1.9532322e+01  3.0768345e+01
  3.8827038e+01  3.7036110e+01  2.1554438e+01  8.4439468e+00]",-1.1813937738810174,-1.6260157814123704,-0.44638965420382865,"[0.14200686 0.2667616  0.17699943 0.0662029  0.09583759 0.28456816
 0.7348325  0.56531674 0.1560586  0.101446   0.13118319 0.14117695]",neutral
"[-6.6986102e+02  6.0157925e+01 -6.0261569e+00  1.0191509e+01
  8.3905201e+00  6.1977899e-01 -3.7273550e+00 -4.2659431e+00
 -8.1085157e+00  2.0843663e+00  1.6950742e+00 -3.4443834e+00
  5.5039115e+00 -1.2909373e+00 -4.6234999e+00  3.7135236e+00
 -5.4021325e+00 -2.6642129e-01  1.6927416e+00 -3.0350041e+00
 -1.5722218e+00 -6.6442895e-01 -1.6969728e+00  8.1964850e-01
 -3.0412990e-01 -9.3442404e-01  1.2824022e+00 -1.9075687e-01
 -8.4917492e-01  2.4129798e+00 -1.3096972e+00  5.1047254e-01
 -9.1796583e-01  7.6228386e-01 -1.0387042e+00  2.0579114e+00
 -2.4789908e+00 -3.6580768e-01 -2.6679163e+00 -1.7824215e+00]",1.4563152260730832,1.3369105982352119,-1.7388190067689393,"[0.522129   0.57296056 0.6654145  0.65780383 0.5737805  0.5207156
 0.5568342  0.5531439  0.5637308  0.62602043 0.6378615  0.5722271 ]",happy
"[-375.44833      62.11678     -14.166374     26.142689     -7.1371703
   -2.951349      4.075614    -17.009047     -0.972697      6.3991804
  -14.852502      5.336773     -5.2041183     1.5493875    -1.1354711
   -5.695797      0.5999308    -0.5827219   -11.825496     -0.82937574
   -7.2812977    -5.7070384    -9.205606     -2.41253      -6.093476
   -3.9760375    -1.1288707    -1.5280495    -5.2341886    -3.4729116
  -10.274546     10.4534445    15.315845     32.628483     36.411095
   28.585218     15.148742     -1.169374     -8.698966      2.291965  ]",-0.3803664689578863,-0.707316457131436,-0.020103778043501705,"[0.15926251 0.1469705  0.33598217 0.22484043 0.11552519 0.13452838
 0.26297677 0.80330986 0.52129084 0.19069967 0.15857168 0.20873676]",neutral
"[-4.1781357e+02  4.6523121e+01  4.6415396e+00  4.3370950e-01
 -5.4212780e+00 -7.3152184e-01 -1.3993718e+01 -1.2215414e+00
 -1.5467842e+01 -5.6111584e+00 -1.5447091e+01 -5.5728421e+00
 -6.6771412e+00  6.9759164e+00 -4.7897296e+00 -7.2645497e-01
  2.0492067e+00  2.9654768e+00  1.6035225e+00  4.9184361e-01
  1.0788505e+00  1.6250135e+01  1.8591221e+01  3.0757967e+01
  2.4714788e+01  2.0552235e+01  1.5187753e+00  1.5591159e+00
 -5.9428158e+00  8.5882568e+00  6.1163273e+00 -3.2438451e-01
 -2.7690194e+00 -6.3192959e+00  1.6057857e+00  7.3506260e+00
 -1.2307960e+00 -3.9166534e+00 -6.5746984e+00  2.7204392e+00]",-0.8827219494248534,-0.3758890296610844,0.9479378917713742,"[0.2783579  0.46060705 0.6343798  0.3913517  0.24592869 0.21987484
 0.24683523 0.21093784 0.14813478 0.15516339 0.24306834 0.27488828]",fear
"[-3.3802054e+02  3.9423744e+01 -1.0731180e+00  9.6672792e+00
 -3.9318623e+01 -7.0708513e+00 -4.0656590e+00 -1.9473289e+01
 -4.3132429e+00 -2.7587514e+00 -1.3328311e+01  8.7596025e+00
 -9.9911804e+00  9.9513521e+00 -5.6538897e+00 -1.3832787e+00
 -1.5960331e+00 -1.3164848e-01 -4.8990574e+00  6.0019344e-01
 -2.7131610e+00 -2.7696764e+00 -5.4410419e+00  1.1974356e+00
  1.2416798e+00  3.3142459e+00  8.0687284e+00  1.2322069e+01
  1.4840666e+01  1.8326149e+01  1.1972538e+01  7.6322231e+00
  1.7408285e+00  9.5307386e-01  1.9064002e+00  6.0448055e+00
  2.1980143e+00  3.6151674e+00 -4.2480481e-01 -1.0941021e+00]",-0.07832497662837855,0.6235793271615803,0.800637645704477,"[0.42594087 0.41782898 0.3747689  0.27054486 0.2528429  0.2894371
 0.2701007  0.26163244 0.25302166 0.32061693 0.45426002 0.447464  ]",angry
"[-5.6298407e+02  8.4274223e+01 -2.8693721e+00  1.3948642e+01
  1.4324968e+01  7.0787925e-01  4.3627763e-01 -4.8423209e+00
 -3.8108647e+00  4.5074682e+00  4.4687867e+00  4.2572541e+00
  2.7612710e+00  2.9708402e+00  2.3639469e+00  4.3253665e+00
  2.5791192e+00  6.2719452e-01  4.7622156e+00  3.6350126e+00
 -2.4118669e-01  4.7366333e+00  2.2832470e+00  5.9068236e+00
  8.7632525e-01  3.0236268e+00  1.7819682e+00  4.7791524e+00
  5.8654570e-03  3.2843118e+00  2.7481878e+00  4.1222386e+00
  3.5021641e+00  3.2725060e+00  1.7516657e+00  4.9710345e+00
  1.8199078e+00  1.2060319e+00  4.9763989e-01  5.3033918e-01]",-1.2159680862762503,-0.8823445304305496,-0.6924466016845211,"[0.5304115  0.5337119  0.5418381  0.5919753  0.58305025 0.6216484
 0.5379925  0.5642439  0.6057114  0.4896463  0.45587748 0.46989697]",disgust
"[-4.0951074e+02  7.1886528e+01  2.6994413e+01  3.1270090e+01
  1.6955763e+00  9.7768698e+00 -1.9197776e+00 -1.5560262e+01
 -8.6425960e-01 -4.9577041e+00 -8.9599504e+00  4.2129156e-01
 -6.1921926e+00  6.6055851e+00 -7.6609168e+00 -1.8529568e+00
  1.4367275e-01 -5.5539842e+00 -4.5877781e+00 -3.6355450e+00
 -8.4183922e+00 -5.2591009e+00 -9.3093719e+00  1.3108548e+00
 -2.5636895e+00  5.4542274e+00  4.0037313e+00  2.3768950e+00
  1.3472962e+00 -2.2982974e+00 -6.4391432e+00  5.7797766e+00
  4.9707565e+00  1.1497145e+01  7.1427231e+00  8.2908773e+00
  3.9884489e+00  7.0171962e+00  4.8335562e+00  6.4371953e+00]",-0.6714158437866414,-0.7796522350417263,-0.5902865697886137,"[0.3703396  0.27423257 0.19813125 0.17222379 0.23544393 0.32657883
 0.28167385 0.362831   0.30104396 0.19525407 0.15329309 0.21848051]",sad
"[-3.0576868e+02  3.4328087e+01 -2.1376638e+01  9.9183531e+00
 -9.0089092e+00  3.0229414e+00  1.5618972e+00 -3.0307660e+00
 -5.5682635e+00  1.0226757e+01 -1.6715658e+01  2.7946904e+00
  1.1568848e-01  1.7788544e+00  6.1240258e+00 -6.1822052e+00
 -7.1027050e+00  1.0287992e+01 -9.4022036e+00  1.4056087e+01
  1.4223882e+01  6.3396254e+00  6.3833871e+00  5.1587634e+00
 -5.0496483e+00  3.2859411e+00 -3.5631588e+00  3.4093031e-01
 -4.0389414e+00  4.1020301e-01 -2.1712682e+00  4.2657495e+00
 -4.2162075e+00 -2.9002233e+00 -3.1068854e+00  1.3670801e-01
 -2.1331301e+00  1.9012380e+00  2.6260729e+00  5.8200951e+00]",0.23598053373495334,0.5813662904536522,0.4139412357492539,"[0.53357595 0.3956126  0.34319618 0.36874098 0.3592241  0.33881718
 0.28490517 0.23743096 0.2647643  0.30340636 0.30967614 0.42139763]",fear
"[-3.7095642e+02  5.6120621e+01  3.1343067e+01  5.2708889e+01
  5.6852043e-01  4.2247529e+00  1.8917922e+00 -1.1596632e+01
  2.0447524e+00 -7.0698586e+00 -9.5754671e+00  4.9553347e+00
 -9.3067093e+00  9.7874918e+00 -5.6287732e+00 -2.6990548e-01
  2.8512566e+00 -5.1019711e+00 -7.5661650e+00 -4.0116868e+00
 -6.9377608e+00 -4.9805989e+00 -1.6601684e+00  4.8378334e+00
  2.7874103e+00  6.0828366e+00 -6.6631848e-01 -3.1309338e+00
 -1.6455941e+00  1.0771106e-02  5.7088251e+00  1.2830089e+01
  5.0488019e+00  3.0151875e+00 -1.7298518e+00  2.5173378e+00
  3.5471447e+00  5.5129552e+00  7.2529674e+00  3.0046105e+00]",-0.5357801616764292,-0.32328658647328967,-0.2889136066996242,"[0.2665133  0.3751425  0.35498175 0.24071145 0.2049952  0.2230273
 0.32645446 0.25679427 0.26255932 0.39832762 0.3145048  0.2557016 ]",sad
"[-4.1816574e+02  6.3387184e+01  7.4159465e+00  2.3788818e+01
 -4.7091416e-01 -1.4571294e+00  1.3661706e+00 -2.1499519e+01
 -1.8158487e+00  2.3031797e+00 -1.2805648e+01  8.9271603e+00
 -6.0654349e+00  8.4280386e+00 -2.5409122e+00 -3.3557239e+00
  2.4434679e+00 -2.9506297e+00 -8.8622618e+00 -1.4724698e+00
 -3.1980681e+00 -4.2237730e+00 -7.2588325e+00 -4.0912557e-01
 -7.0772033e+00 -9.2285323e-01 -2.7890816e+00 -3.2184970e+00
 -2.8615649e+00 -5.2132416e+00 -7.8871069e+00 -8.4299713e-02
  2.0726974e+00  1.7475399e+01  2.5315029e+01  3.4766769e+01
  2.8217613e+01  1.6859093e+01  3.0515912e+00 -7.0963430e-01]",-0.6551584569180038,-0.4666234474356724,0.009292791719780244,"[0.18319574 0.33378017 0.5077398  0.25275657 0.19864923 0.16759041
 0.40972146 0.6901082  0.39730486 0.19084576 0.1806597  0.16096985]",neutral
"[-4.4417404e+02  9.2627205e+01  1.7405756e+01 -1.5762967e+01
 -1.9492437e-01  1.7828749e+00 -1.2110241e+01 -4.1493878e+00
 -1.4007945e+01 -8.1098394e+00 -1.1447486e+01 -1.0630499e+01
 -3.5472493e+00 -1.6012465e+00  2.8389013e+00  1.7799990e+00
  7.6917607e-01  1.1429701e+01 -5.5387144e+00 -5.1866287e-01
  4.7608531e-01  1.5025089e+00 -1.4886051e-01  9.0506878e+00
 -1.2769399e+00  9.0234232e+00  2.5534210e+00  6.8710680e+00
 -6.4218402e-01  9.3401098e+00  3.1958332e+00  6.2947946e+00
  5.1823932e-01  2.1444314e+00  7.1690285e-01  7.0402260e+00
  8.3393250e+00  9.3157206e+00  7.9869370e+00  1.3221357e+01]",-0.9563054477915116,-1.5390326505336909,0.6396938765344888,"[0.21093442 0.21616898 0.24606968 0.20552431 0.20585124 0.34366754
 0.41958278 0.35294077 0.29313907 0.27112076 0.26454648 0.24019767]",happy
"[-2.9670529e+02  3.7155613e+01 -1.0739018e+01  3.3621105e+01
 -4.9028563e+00 -1.3209797e+01 -5.0049415e+00 -1.7278000e+01
 -5.6417732e+00 -1.4723771e+01 -1.1653043e+01  8.4007835e+00
 -1.6288630e+01  6.6271834e+00 -8.3034430e+00 -5.2457414e+00
  2.2186182e+00 -9.6132264e-02 -2.5740907e+00  2.8052077e+00
 -6.0307097e+00 -1.4148277e+00 -1.0900557e+00  7.3634233e+00
  6.4822178e+00  7.1701369e+00  1.8215450e+00 -1.2829533e-02
  6.2335048e+00  1.2286700e+01  6.1620102e+00  7.4509792e+00
 -2.7487285e+00  5.1800523e+00  6.6708035e+00  6.9111738e+00
  4.0055275e+00 -2.6842787e+00 -3.4351060e+00  1.6514095e-02]",-0.3504369685862542,0.11536737551952866,1.0937503026120188,"[0.19713846 0.22352527 0.34477106 0.1603032  0.11589748 0.09258676
 0.17114866 0.31920782 0.2286217  0.2311446  0.2699862  0.23567581]",happy
"[-5.12522949e+02  8.71369476e+01  2.15908775e+01  5.80370426e+00
  1.33401451e+01  1.18030500e+01 -1.26717386e+01 -9.20838356e+00
 -1.58013954e+01 -1.48259985e+00 -1.00015249e+01  3.37209344e+00
 -6.76048756e+00 -8.26673508e-01  8.33054924e+00  4.81266785e+00
 -2.71010852e+00  6.57437944e+00  9.31292236e-01 -3.11190343e+00
  8.69336724e-01  1.92680609e+00  5.44668019e-01  1.93031400e-01
 -7.81938839e+00  5.34852445e-01 -5.07586575e+00 -1.71376932e+00
 -3.26662302e+00  5.00145793e-01 -6.18198013e+00 -3.75889158e+00
 -5.29987478e+00 -3.13466668e+00  3.48787761e+00  1.43079605e+01
  2.14294186e+01  3.04665890e+01  3.00051727e+01  2.16274128e+01]",-1.1797707527252799,-1.5163332289443656,0.32539481069853704,"[0.17700008 0.19242212 0.1334795  0.12543498 0.23691523 0.5413396
 0.6145341  0.25516903 0.13036643 0.13288173 0.18618095 0.18799204]",neutral
"[-4.6335223e+02  6.4809052e+01  4.3095365e-01 -1.6701112e+00
 -2.4203195e-01  1.1220091e+01 -1.5975282e+01 -4.7150764e+00
 -1.5242289e+01 -5.5522251e+00 -5.7058687e+00  9.8151455e+00
 -5.1913052e+00  2.7791674e+00  1.6032931e+00 -1.0289179e+00
 -9.2618618e+00 -1.9500636e-01 -1.8752687e+00 -7.3803787e+00
  9.9504375e-01 -4.2013323e-01 -3.2257404e+00  8.9983454e+00
  7.2910714e+00  1.6559067e+01  1.5504493e+01  2.2089609e+01
  1.3750275e+01  1.5453313e+01  1.1770085e+01  9.2162428e+00
  6.8880844e+00  3.6613631e+00  2.4640055e+00  3.2098722e+00
  3.7722995e+00  9.9874086e+00  1.7930580e+00  1.9590569e+00]",-1.139391832553183,-1.2988018727846475,1.520258698747777,"[0.40606242 0.37811404 0.29474506 0.24011925 0.26634395 0.2515352
 0.26209715 0.26773256 0.20411679 0.22207181 0.3328565  0.40268058]",angry
"[-376.0134       37.209133    -20.613798      7.97323       3.6305318
  -14.364474     -6.5494914    -7.6373444   -17.275866     -1.930863
   -3.2985377    -9.28476      -2.523698     -1.7618593    -4.488109
   -4.283846     -6.9499345    -2.8016725    -5.4483705    -6.237433
   -7.5832467    -4.723921     -5.489918     -6.957238     -4.9218764
   -3.1373258    -4.165744      1.3266644     1.0369953     5.1240616
    3.6284888     2.2757914    -1.7075646    -0.72436756   -1.756325
    2.0692573     0.4921345     2.6216738     0.43785033    2.3543026 ]",1.619833855223744,1.0151347379026006,-1.131710150522096,"[0.4189564  0.39398593 0.3633396  0.39819032 0.45544082 0.58376
 0.56058466 0.4870748  0.54097766 0.53331774 0.514744   0.51243514]",angry
"[-4.4874072e+02  8.3956711e+01  1.1881896e+01 -1.6124458e+01
 -9.0979326e-01  3.0129640e+00 -1.2211428e+01 -4.0540504e+00
 -1.5794333e+01 -3.9855351e+00 -1.2295393e+01 -3.5408726e+00
 -1.7924432e+00 -8.9999336e-01  1.7089882e-01  3.3251100e+00
 -2.0123690e-01  8.8025723e+00  1.3851886e+00  2.3347116e+00
  6.3315196e+00  5.7582083e+00  4.3859276e-01  3.0616264e+00
 -3.0278049e+00  3.4559150e+00 -1.9034944e+00  6.3415365e+00
  3.3521831e-01  7.3332849e+00  3.1063998e+00  4.8740473e+00
  2.0635500e+00  5.1725168e+00  4.4283824e+00  1.1588956e+01
  8.7533607e+00  9.5541077e+00  6.3638959e+00  8.6450987e+00]",-0.7046441095663671,-1.2029518943676392,1.0513244902412031,"[0.2853831  0.31395718 0.3144855  0.35613838 0.38635832 0.45532075
 0.4457199  0.34525555 0.28111336 0.24483888 0.269911   0.24043761]",happy
"[-4.99552582e+02  7.10230789e+01  2.67710342e+01  1.57946920e+01
  1.87262497e+01  9.88533306e+00 -5.08852720e+00 -8.55342960e+00
 -1.30567436e+01  8.94234836e-01 -1.20413122e+01 -1.56774008e+00
 -7.85759306e+00  5.06166124e+00  9.66642320e-01 -6.21347570e+00
  6.06732368e-01  5.31490755e+00 -9.15400237e-02 -7.57973909e+00
  3.68646765e+00 -2.89552760e+00 -2.46294236e+00  3.07695001e-01
 -7.40316868e+00  2.23643279e+00 -3.86983609e+00  1.05503869e+00
 -3.15240455e+00  5.46175194e+00  6.30568218e+00  1.44281082e+01
  1.00411663e+01  1.22914410e+01  5.72924757e+00  3.31562853e+00
  5.86126709e+00  1.10139475e+01  1.01131468e+01  1.32432070e+01]",-1.1291091232633181,-0.99478987155257,-0.9924397129924417,"[0.23065361 0.22200651 0.19657925 0.22117503 0.27885124 0.3941546
 0.37275892 0.26063526 0.32373545 0.38239196 0.2518448  0.22612533]",sad
"[-3.8546121e+02  4.7780029e+01 -1.4944537e+01 -8.3650446e+00
 -5.8147674e+00 -1.1186432e+00 -2.2219526e+01 -6.8673186e+00
 -1.7254320e+01 -8.1636095e-01 -9.2083645e+00  6.1571016e+00
 -3.0483458e+00  5.2257915e+00 -4.6247229e-01 -4.7809472e+00
 -8.0627909e+00 -6.5784941e+00 -1.0436125e+01 -7.9072900e+00
  5.5244398e+00  1.0148321e+01  1.7599495e+01  3.3002518e+01
  3.0561691e+01  2.5518589e+01  8.0372944e+00  2.3231664e+00
  8.5390013e-01  9.7713175e+00  1.0115636e+01  1.0797061e+01
  1.1574410e+00  1.2545241e-01  4.4049425e+00  5.8348842e+00
  1.0273714e+00  4.4475004e-01 -5.6592183e+00  2.7031775e+00]",-1.0935143759044053,-0.6413509480923136,1.4705925821315506,"[0.21220514 0.36606476 0.58520657 0.32461652 0.17238203 0.19313297
 0.19122608 0.17174093 0.20082535 0.2218591  0.21043934 0.21479666]",angry
"[-4.1597937e+02  7.7691559e+01 -3.0884933e+00  2.0014189e+01
 -3.7431302e+00 -4.8331165e+00 -3.3212185e-01 -1.2947785e+01
 -7.1593285e+00  4.2698073e+00 -1.2215039e+01  8.2674141e+00
 -4.6160574e+00  4.2228379e+00 -2.4242346e+00 -6.5975695e+00
  3.7492230e+00 -1.7101642e+00 -1.0728931e+01 -2.6290946e-02
 -5.3368077e+00 -5.5699444e+00 -8.5023527e+00 -4.4026804e+00
 -6.9872651e+00 -1.0729265e+00 -4.6525760e+00 -1.6924100e-01
 -9.4792557e+00 -2.1552331e+00 -6.9392858e+00  1.2474779e+01
  2.1608528e+01  3.5895229e+01  3.6439682e+01  2.5453611e+01
  9.6875095e+00 -5.0095873e+00 -4.7028804e+00  3.9959874e+00]",-0.7972221048785143,-1.0281099069944628,-0.18536318110319716,"[0.164054   0.14679134 0.2708878  0.40220764 0.17422372 0.15145393
 0.19600993 0.5620701  0.8520355  0.29653367 0.16569002 0.17474835]",neutral
"[-4.2009497e+02  6.0298370e+01  4.0475307e+00  4.9969778e+00
  1.0793524e+01 -8.9478121e+00 -1.6570864e+01  2.3508370e+00
 -1.5436262e+01 -5.5095949e+00 -1.4910650e+01 -6.6671071e+00
 -1.9131422e+00 -2.0504966e+00 -1.0867069e+00  4.4050069e+00
  1.8863662e-01  1.1429843e+01  1.1202441e+00 -1.2566668e+00
  1.4361264e+00  1.3586898e+00 -2.8579798e+00  5.0962162e+00
 -1.5618476e+00  6.7677207e+00 -1.5660490e+00  5.4677935e+00
 -8.6598420e-01  3.4601855e+00  3.7930324e-03  4.4405470e+00
  6.5543537e+00  1.0706943e+01  1.2780639e+01  1.6226902e+01
  1.1641073e+01  1.1621616e+01  5.8624187e+00  6.5201182e+00]",-0.8417463761075505,-0.6845377520207446,0.7218387922279771,"[0.2715349  0.2716872  0.2849573  0.2902102  0.28263554 0.3846636
 0.54701525 0.5145038  0.42380023 0.32048056 0.26358533 0.28458795]",surprise
"[-6.65491699e+02  4.08452454e+01 -3.45502108e-01 -6.84310079e-01
 -8.61962032e+00 -6.12561512e+00 -8.99303150e+00 -9.82574749e+00
 -1.21921072e+01 -3.59041929e+00 -9.21797657e+00 -3.61798215e+00
 -3.38321972e+00 -5.96112680e+00 -1.38832641e+00 -6.22218609e+00
 -3.26814914e+00 -9.69377697e-01 -4.05499458e+00 -1.12819314e+00
 -3.04230714e+00 -1.22329950e+00 -2.10887241e+00  8.72659743e-01
 -5.50517477e-02  6.05999279e+00  4.60823774e+00  9.88801765e+00
  5.39952087e+00  4.29851627e+00  8.17866087e-01 -8.91827404e-01
 -9.50380862e-01  1.43485395e-02 -1.65850326e-01 -1.01293314e+00
 -2.95452690e+00 -1.11745536e+00 -2.71148348e+00 -9.20247614e-01]",1.1138178117281294,0.03660167784423347,-1.1056929782346057,"[0.5163022  0.41682118 0.29213387 0.27391374 0.25195    0.27163112
 0.32697082 0.33779484 0.31134433 0.31908116 0.4185985  0.52506155]",sad
